Id,Title,Summary,NewsText,UserName,Datum,MainNews
55,"Anders tackar","Anders tackar","Tack för alla ljuva år tillsammans!

Efter 40 ljuva år slutar jag i Lasse Stefanz och tänker fortsätta mitt liv som glad pensionär.

Det har varit en glädje att möta er alla ute på dansbanorna.
Jag har fått massor med varma, hjärtliga hälsningar på vårt klotterplank.
Så många att det blir lite svårt att svara er alla.
Därför gör jag det här...
-Det värmer mitt hjärta att så många tackar för alla år och önskar mig lycka till i framtiden.
Tusen tack!

Samtidigt vill jag passa på att hälsa min efterträdare Jonas Rignell välkommen.
En trevlig, glad, duktig speleman som ni säkert kommer att trivas med.

Givetvis vill jag även rikta ett tack till mina spelkompisar och crewet för alla år och många roliga minnen!

Ha dé gött hälsar Anders!

","Monica","2010-07-12 00:00:00",0
56,"Nominerade till GRAMMIS 2011","Grammis är Sveriges äldsta och bredaste musikpris.","Grammis 2011 äger rum den 17 januari 2011 i Kungl.Operan, Stockholm. Lasse Stefanz är nominerade i kategorin
\"ÅRETS DANSAND\" för \"Texas\"-produktionen.
Övriga nominerade i kategorin är:
Larz-Kristerz, Rolandz,
The Playtones coh Titanix.","Monica","2010-14-12 00:00:00",0
58,"Yeeha!!!!!!    Vi vann ytterligare en Grammis","Yeeha!","Den tredje Grammisen är nu i hamn.
Den utdelades för CD:n *TEXAS* under Grammisgalan som gick av stapeln i Kungl.Operan i Stockholm den 17 januari 2011.
STORT TACK till alla som på olika sätt medverkat vid denna produktion.","Monica","2011-17-01 00:00:00",0
59,"Se klippet från \"Världens Bästa Hotell\"","Du missar väl inte programmet \"Världens Bästa Hotell\" som sänds på på TV3 kl 21.00 måndagar","Du missar väl inte programmet \"VÄRLDENS BÄSTA HOTELL\" som sänds måndagar på TV3 kl 21.00 där Lasse Stefanz medverkat.


<iframe title=\"YouTube video player\" width=\"320\" height=\"195\" src=\"http://www.youtube.com/embed/NmFeDCggazw\" frameborder=\"0\" allowfullscreen></iframe>","Monica","2011-21-03 00:00:00",0
60,"Club Lasse Stefanz på Facebook","Club Lasse Stefanz på Facebook","Nu äntligen är Club Lasse Stefanz i original på Facebook.
Gå in på www.facebook.com och sök på Club Lasse Stefanz .
Vips så dyker vår sida upp med bandets nya Pressbild och givetvis med all information du inte kan vara utan :)","Monica","2011-23-05 00:00:00",0
61,"Etta på Sverige Topplistan!","Etta på SverigeTopplistan","Nya CD:n *Cuba Libre* gick direkt upp på 1:a platsen på Sverige Topplistan och har redan sålt Platina. Över 40.000 skivköpare kan inte ha fel, köp den du oxå !!","Monica","2011-20-06 00:00:00",0
62,"Rösta på Lasse Stefanz 099-321 02","Guldklaven nominerad","Lasse Stefanz är nominerad i kategorin: ÅRETS DANSBAND.
Du kan ringa och rösta på ÅRETS DANSBAND ända fram till galakvällen den 17 juli då Sveriges Radio P4 direktsänder hela Guldklavengalan kl 19.45-23.00
Ring 099-321 02, varje samtal kostar 9.90, varav 8.50 går till Radiohjälpen. Du kan även skicka ett tomt sms till samma nummer. Då tillkommer din tel.operatörs ev. trafikavg.","Monica","2011-07-07 00:00:00",0
63,"GULDKLAVEN 2011","GULDKLAVEN 2011","Lasse Stefanz tilldelades GULDKLAVEN 2011 i kategorin
\"Årets Dansband\". Magiskt!
 -Detta priset är till dej Hasse och välkommen tillbaka efter sommaren, vi saknar dej så\",hälsar övriga bandmedlemmar.",,"2011-17-07 00:00:00",0
64,"TEST TILL SVENSKTOPPEN","TEST TILL SVENSKTOPPEN","Nu på söndag den 24 juli 2011 testar *Cuba Libre* till Svensktoppen","Monica","2011-20-07 00:00:00",0
65,"HASSE ÄR TILLBAKA","HASSE ÄR TILLBAKA","Hasse har sedan mars månad behandlats för en blodsjukdom som vi skrivit om tidigare.Behandlingen är nu tillända och har visat ett mycket gott resultat. Det gör att Hasse nu är tillbaka på scenen igen. Så vi lyfter på hatten och säger VÄLKOMMEN TILLBAKA HASSE, gott att ha dig tillbaka igen!",,"2011-20-09 00:00:00",0
66,"Utan Er vore vi ingenting!","Utan er vore vi ingenting!","Så var detta året snart till ända. Ett år som för Lasse Stefanz och Club Lasse Stefanz del bestått av massor av arbete. Året avslutas med ett framträdande på ELDSJÄLSGALAN som direktsänds i TV4 den 29 december kl 20.
Nästa år kommer med stormsteg och det ser vi fram emot.

Till sist vill vi passa på att tacka alla våra fans,arrangörer,kunder och leverantörer, ingen nämnd och ingen glömd. Utan er vore Lasse Stefanz ingenting. Så till Er alla från Oss alla
\"En Riktigt God JUL och ett riktigt GOTT NYTT 2012\"",,"2011-22-12 00:00:00",0
67,"GRAMMIS NOMINERING","GRAMMIS NOMINERING","Lasse Stefanz är Grammisnominerade i kategorin \" Årets Dansband\". Tisdagen den 14 februari direktsänder SVT \"Grammis 2012\" från Kungliga Operan.De övriga som nominerats i kategorin är: Benny Anderssons Orkester,Elisa´s, Larz Kristerz och Zekes.",,"2012-10-01 00:00:00",0
68,"NY BOK om LASSE STEFANZ på  gång","Ny bok om Lasse Stefanz på gång.","Journalisten Thomas Deutgen skriver kärleksfullt bandets 45-åriga historia, och tillsammans med fotografen Lina Haskel låter han läsarna  följa med i den dieseldoftande turnébussen, i det svettiga  omklädningsrummet, på scenen framför tusentals fans, på vägkrogen Rasta utanför Norrköping kl. 05.30 en söndags morgon och hemma hos bandets medlemmar.
I boken \"GAMMAL KÄRLEK ROSTAR ALDRIG\" blandas nostalgiska tillbakablickar med skildringen av bandet idag, roddarna, musiken och inte minst de hängivna fansen. Lasse Stefanz har rockstjärnestatus i dansbandskretsar och nu, 2012, står de på toppen utav sin karriär!",,"2012-05-03 00:00:00",0
69,"Videoklipp på nya CD:n *Rocky Mountains*","Smakprov på kommande CD","Här kommer ett rykande färskt smakprov från kommande cd:n \"Rocky Mountains\".Se,lyssna och NJUT :))
<a href=\"http://www.youtube.com/watch?v=YDfJ4aZylOs\" target=\"_blank\">Till klippet</a>
Releasdatum 23 maj","Monica","2012-24-04 00:00:00",0
70,"Thomas Deutgen Show","Thomas Deutgen Show","Ikväll torsdagen den 26 april medverkar Olle i \"Thomas Deutgen Show\". Detta kommer att sändas i P4 Radio Blekinge  onsdagen den 2 maj kl.11.03-12.00.
Vi lägger ut en lyssningslänk till detta nästa onsdag.",,"2012-26-04 00:00:00",0
71,"VINET det svänger om","Vinet det svänger om","Lasse Stefanz bjuder upp med eget vin.
Nu lanserar Lasse Stefanz sitt eget vin \"Lasse Stefanz\"!
Som vanligt när det gäller Lasse Stefanz är ledordet kvalité. Vinet är en klassisk Valpolicella som produceras av den berömda vinproducenten Luigi Righetti.Vinet är noga utvalt av dansbandets medlemmar som föll för det röda, behagligt mjuka vinet med den eleganta fruktigheten som gör det lämpligt till inte enbart mat utan också är perfekt som förfestvin. Det riktigt svänger om det.",,"2012-22-05 00:00:00",0
72,"Bröderna lämnar Lasse Stefanz","Bröderna lämnar Lasse Stefanz","Lasse Stefanz tackar bröderna Sigfridsson för 45 ljuva år

Redan när Lasse Stefanz 1967 bildades hemma i Gärds Köpinge utanför Kristianstad visste vi att det skedde i landets mest långsträkta by. Men vi hade givetvis ingen aning om att övandet i familjen Sigfridssons hönshus var början på en av musiksveriges längsta och mest stabila orkesterkarriärer.

Men så blev det. Från 1969 till 2007 hade Lasse Stefanz samma sättning. Vi gick från pop och dans till disco och tillbaka till dans och schlager och country och blev - ett varmt tack för det - ett band med ett stort och troget följe. Hela tiden med gänget från slutet av 1960-talet intakt. Först 2007, när Gunnar Nilsson kom in på trummor och Olle helt koncentrerade sig på sången, och 2010, när Anders Pettersson efterträddes av Jonas Rignell, kom de första skiftena i sättningen.

Det är därför smått omvälvande när bröderna Sigfridsson nu lämnar bandet. Hasse och Lasse var 1967 allra först ut tillsammans med Olle. Den gången var Hasse och Lasse två pågar på 14 år, Olle var bara 12. Nu gör sjukdom att Hasse så många år senare tvingas tacka för sig och Lasse gjorde sin sista spelning i Lönsboda den 5 maj. Efter 45 år sker de största förändringarna i bandets historia.

Det känns givetvis väldigt speciellt. Och det är en stor, stor ära att få säga ett mäktigt tack för de många ljuva åren. Och detta sker ett år när Lasse Stefanz är mer aktuella än någonsin. Just nu är vi mitt inne i en ny turnéperiod. I juni kommer en bandbiografi, \"Gammal Kärlek Rostar Aldrig\", av journalisten och dansmusikexperten Thomas Deutgen med bilder av fotograf Lina Haskel. En bok som sammanfattar den makalösa resan från dagen då vi beställde vår första gitarr på postorder fram till allt det som sker idag.

Tack för allt Hasse och Lasse - välkommen Henrik Wallrin och Joacim Svensson.

Olle Jönsson, Christer Ericsson,
Lasse Stefanz, maj 2012.","Monica","2012-30-05 00:00:00",0
73,"Nominerade till GULDKLAVEN","Nominerade till GULDKLAVEN","För trettonde året i rad presenterar \"P4 dans\" de nominerade till dansbandspriset Guldklaven. Kategorierna som Lasse Stefanz är nominerade i är \"Årets Dansband\",
\"Årets Album\"- Rocky Mountains samt \"Årets Sångare\"-Olle Jönsson.","Monica","2012-04-06 00:00:00",0
74,"1:a på SVERIGE TOPPLISTAN!","1:a på Sverige Topplistan.","Sedan albumsläppet den 23 maj har Lasse Stefanz ännu en gång seglat upp som etta på albumlistan ,denna gång med \"Rocky Mountains\".- Det är alltid fantastiskt, tror det är vår åttonde platta som ligger etta. Vi är jätteglada, säger Olle Jönsson.",,"2012-04-06 00:00:00",0
75,"ALLSÅNG PÅ SKANSEN 10 JULI","ALLSÅNG PÅ SKANSEN","Tisdagen den 10 juli medverkar LASSE STEFANZ i ALLSÅNG PÅ SKANSEN som direktsänds i SvT kl 20-21. Övriga medverkande artister är Loreen, Christina Lindberg, Diggiloo samt Norlie & KKV. Verkligen ett program att se fram emot :))","Monica","2012-13-06 00:00:00",0
76,"BOKSIGNERING 21 JUNI","Boksignering","Missa inte BOKSIGNERINGEN i KRISTIANSTAD som äger rum Torsdagen 21 juni kl 15-17 i KRISTIANSTAD BOKHANDEL,V. Storgatan 38. Lasse Stefanz och författaren Thomas Deutgen är givetvis på plats. Signering och såklart ljuv Lasse Stefanz musik blir det då även Olle sjunger några låtar. VÄLKOMNA :))

","Monica","2012-18-06 00:00:00",0
77,"Club LS håller SEMESTERSTÄNGT","Semesterstängt i sommar","Fr.o.m lördagen den 14 juli t.o.m söndagen 14 augusti samt fredagen 24 augusti t.o.m söndagen 2 september har vi SEMESTERSTÄNGT på Club Lasse Stefanz.

Vi ösnkar alla våra medlemmar, kunder och leverantörer en Trevlig Sommar :)","Monica","2012-05-07 00:00:00",0
88,"Pressmeddelande!","Det har rått viss förvirring de senaste dagarna om Lasse Stefanz och vår sångare Olle Jönsson. Vi kan bara beklaga publik och media vad som inträffat!
Olle Jönsson är sjukskriven tills vidare. Vi i bandet...ser oss därför tvingade ställa in helgens spelningar, något vi är uppriktigt ledsna över. Vi behöver dock några dagars arbetsro och nästa vecka hoppas vi kunna ge ett klart besked om vad som gäller framöver.
Lasse Stefanz har de senaste åren haft makalösa framgångar och vi har allt att tacka vår publik. Vi har fortfarande mycket kvar att ge och vi ber därför om publikens och arrangörers förståelse ytterligare ett par dagar.
","Det har rått viss förvirring de senaste dagarna om Lasse Stefanz och vår sångare Olle Jönsson. Vi kan bara beklaga publik och media vad som inträffat!
Olle Jönsson är sjukskriven tills vidare. Vi i bandet...ser oss därför tvingade ställa in helgens spelningar, något vi är uppriktigt ledsna över. Vi behöver dock några dagars arbetsro och nästa vecka hoppas vi kunna ge ett klart besked om vad som gäller framöver.
Lasse Stefanz har de senaste åren haft makalösa framgångar och vi har allt att tacka vår publik. Vi har fortfarande mycket kvar att ge och vi ber därför om publikens och arrangörers förståelse ytterligare ett par dagar.
",,"2012-15-11 00:00:00",0
90,"Pressmeddelande från Olle","Pressmeddelande från Olle","Hallå där,
Jag antar att ni inte missat rubrikerna om att jag skrivit i ett mail att jag för sista gången framträtt med Lasse Stefanz. Det här vill jag rätta till.
Jag är en person som går på känsla. Ibland tycker jag till innan jag räknat till hundra. Det har hänt förr, det kommer hända igen. Jag kunde från min horisont i den skånska skogen inte drömma om vilken uppmärksamhet det här skulle väcka. Så här i efterhand var mitt mail till några vänner kanske inte helt välformulerat, allt blev på tok för drastiskt. Mailet nådde även en journalist som gjorde sitt jobb och meddelade sin redaktion vad jag påstått. Så var lavinen igång.
Jag ska vara ärlig, jag har känt mig ganska risig och varit sjukskriven. Till följd av detta blev jag tvungen att ställa in två spelningar i helgen. Det är inte ofta det händer och jag hoppas det inte sker igen.
Ni ska veta att jag i det läget är väldigt rörd över all uppmärksamhet och stöttning jag och bandet fått från er fans. Det vill jag snarast tacka för öga mot öga. Chansen kommer snabbt. När Lasse Stefanz kommande helg framträder först på Sandra i Kalmar och sedan i Oxie i Malmö finns jag med igen.
Att sjunga och stå på scen är det jag kan allra bäst och det vill jag fortsätta med så länge hälsan tillåter. Jag vill inte skiljas från bandet som i över 45 år varit en stor och viktig del av mitt liv.
När det gäller min sjukskrivning är det en privatsak, det hoppas jag att ni alla respekterar. Nu vill jag bara koncentrera mig på vår musik igen.
PS. Spelningen på Ekebo i Munka Ljungby som ställdes in förra helgen genomförs nu istället i februari. DS.
Kram
Olle
",,"2012-22-11 00:00:00",0
